ParticipantID	Color	Rank	Country	Problem1_id	Problem1_memory	Problem1_time	Problem1_language	Problem2_id	Problem2_memory	Problem2_time	Problem2_language	Problem3_id	Problem3_memory	Problem3_time	Problem3_language	Problem4_id	Problem4_memory	Problem4_time	Problem4_language	Problem5_id	Problem5_memory	Problem5_time	Problem5_language	Problem6_id	Problem6_memory	Problem6_time	Problem6_language
29774532	blue	891	Россия	64378345	16	31	GNU C++17	64383097	440	31	GNU C++17	64413211	156	31	GNU C++17	64398148	8	31	GNU C++17	-	-	-	-	-	-	-	-
29733428	blue	891	-	64374293	12	46	GNU C++11	64388435	44	46	GNU C++11	64382482	8	46	GNU C++11	64408980	16644	46	GNU C++11	-	-	-	-	-	-	-	-
29730144	green	893	Indonesia	64374196	160	31	GNU C++14	64377497	104	30	GNU C++14	64412843	160	202	GNU C++14	64397513	796	46	GNU C++14	-	-	-	-	-	-	-	-
29765054	blue	894	Kazakhstan	64374218	12	31	GNU C++11	64380043	44	46	GNU C++11	64408171	8	109	GNU C++11	64396776	8	46	GNU C++11	-	-	-	-	-	-	-	-
29778564	cyan	894	Индия	64380513	248	31	GNU C++17	64387466	112	15	GNU C++17	64410596	172	186	GNU C++17	64401160	8	46	GNU C++17	-	-	-	-	-	-	-	-
29740571	blue	896	Индия	64375773	12	31	GNU C++17	64382533	324	31	GNU C++17	64403701	156	187	GNU C++17	64395763	2036	31	GNU C++17	-	-	-	-	-	-	-	-
29768518	green	896	Бангладеш	64378389	4	31	GNU C++17	64383686	312	30	GNU C++17	64417696	176	139	GNU C++17	64398891	8	31	GNU C++17	-	-	-	-	-	-	-	-
29747925	cyan	898	Индия	64375309	12	31	GNU C++17	64384391	260	15	GNU C++17	64398560	172	46	GNU C++17	64403738	40	46	GNU C++17	-	-	-	-	-	-	-	-
29778974	blue	899	-	64375048	44	30	GNU C++17	64380824	304	31	GNU C++17	64404753	180	202	GNU C++17	64406890	8072	31	GNU C++17	NO	-	-	-	-	-	-	-
29774328	blue	900	Iran	64373684	4	46	GNU C++17	64378164	312	61	GNU C++17	64392615	152	202	GNU C++17	64405103	244	31	GNU C++17	-	-	-	-	-	-	-	-
29739429	cyan	901	Бангладеш	64376124	8	31	GNU C++17	64382121	308	46	GNU C++17	64396130	148	46	GNU C++17	64410375	8	31	GNU C++17	-	-	-	-	-	-	-	-
29774617	blue	902	-	64375713	788	31	GNU C++14	64380017	312	31	GNU C++14	64413626	156	139	GNU C++14	64399691	8	31	GNU C++14	-	-	-	-	-	-	-	-
29732573	blue	902	-	64374014	12	31	GNU C++14	64408565	172	46	GNU C++14	64398519	16	171	GNU C++14	64388858	8	46	GNU C++14	NO	-	-	-	-	-	-	-
29783437	cyan	902	Индия	64374346	168	31	GNU C++14	64385973	228	31	GNU C++14	64407749	152	46	GNU C++14	64396229	8	46	GNU C++14	NO	-	-	-	-	-	-	-
29781332	blue	905	Россия	64374380	12	31	GNU C++17	64379537	324	15	GNU C++17	64400103	392	46	GNU C++17	64404558	12	31	GNU C++17	-	-	-	-	-	-	-	-
29781908	blue	906	Россия	64379834	156	46	GNU C++17	64383671	260	46	GNU C++17	64406155	4	202	GNU C++17	64393645	8	46	GNU C++17	-	-	-	-	-	-	-	-
29738873	blue	906	-	64373513	16	31	GNU C++11	64380632	1320	15	GNU C++11	64413953	1184	62	GNU C++11	NO	-	-	-	64408948	7856	140	GNU C++11	-	-	-	-
29779476	cyan	908	-	64376000	8	46	GNU C++14	64382836	60	31	GNU C++14	64409462	192	62	GNU C++14	64389113	8	31	GNU C++14	-	-	-	-	-	-	-	-
29758866	green	908	Iran	64377204	244	31	GNU C++17	64387543	56	46	GNU C++17	64396422	152	202	GNU C++17	64403890	240	31	GNU C++17	-	-	-	-	-	-	-	-
29784136	cyan	910	Россия	64375180	1196	171	Kotlin	64381327	168	171	Kotlin	64394052	264	499	Kotlin	64404335	120	155	Kotlin	-	-	-	-	-	-	-	-
29738959	cyan	910	Индия	64376157	8	15	GNU C++17	64382696	316	30	GNU C++17	64411116	384	46	GNU C++17	64397861	244	46	GNU C++17	-	-	-	-	-	-	-	-
29778430	blue	912	China	64373946	12	46	GNU C++11	64378567	76	61	GNU C++11	64415084	16	31	GNU C++11	64393971	8	46	GNU C++11	-	-	-	-	-	-	-	-
29730780	cyan	912	-	64375317	8	46	GNU C++17	64381888	60	61	GNU C++17	64395876	8	46	GNU C++17	64403374	244	46	GNU C++17	-	-	-	-	-	-	-	-
29779902	blue	912	Индия	64378647	8	31	GNU C++14	64383213	108	31	GNU C++14	64414259	192	46	GNU C++14	64398326	8	31	GNU C++14	-	-	-	-	-	-	-	-
29783413	cyan	912	Brazil	64374777	8	15	GNU C++17	64382186	176	31	GNU C++17	64398566	4	46	GNU C++11	64407424	4	46	GNU C++11	-	-	-	-	-	-	-	-
29783289	blue	912	Россия	64373825	16	15	GNU C++17	64377939	452	46	GNU C++17	64407669	240	46	GNU C++17	64401334	8	31	GNU C++17	-	-	-	-	-	-	-	-
29784894	cyan	917	Россия	64379900	252	15	GNU C++17	64383026	440	31	GNU C++17	64409648	160	343	GNU C++17	64400884	244	46	GNU C++17	-	-	-	-	-	-	-	-
29733250	blue	917	Kazakhstan	64373519	172	30	GNU C++14	64378542	324	31	GNU C++14	-	-	-	-	NO	-	-	-	64400418	21440	202	GNU C++14	-	-	-	-
29731861	cyan	917	-	64378916	12	31	GNU C++14	64385849	336	46	GNU C++14	64415248	216	46	GNU C++14	64399972	8	31	GNU C++14	-	-	-	-	-	-	-	-
29783356	blue	920	-	64377195	4	31	GNU C++14	64383638	504	31	GNU C++14	-	-	-	-	NO	-	-	-	64396822	18444	187	GNU C++14	-	-	-	-
29729979	blue	921	South Korea	64375710	8	31	GNU C++14	64382179	28	46	GNU C++14	64395815	8	46	GNU C++14	64406150	15668	31	GNU C++14	-	-	-	-	-	-	-	-
29782404	blue	921	Индия	64375659	24	30	GNU C++17	64383455	312	31	GNU C++17	64414405	12	46	GNU C++17	64395972	244	46	GNU C++17	-	-	-	-	-	-	-	-
29783934	cyan	923	Индия	64374267	8	30	GNU C++17	64378086	56	30	GNU C++17	64412882	156	31	GNU C++17	64401525	248	31	GNU C++17	-	-	-	-	-	-	-	-
29765165	blue	923	-	64374064	16	31	GNU C++17	64378728	324	15	GNU C++17	64393743	168	61	GNU C++17	64412877	244	31	GNU C++17	NO	-	-	-	-	-	-	-
29728908	cyan	925	Россия	64374151	8	46	GNU C++17	64378131	300	31	GNU C++17	64399114	388	46	GNU C++17	64405929	8	46	GNU C++17	NO	-	-	-	-	-	-	-
29731716	cyan	925	-	64386176	4	31	GNU C++11	64389503	68	30	GNU C++11	64401786	12	296	GNU C++11	64405026	8	31	GNU C++11	-	-	-	-	-	-	-	-
29727279	blue	927	Индия	64375498	4	31	GNU C++17	64384080	56	46	GNU C++17	64414380	160	31	GNU C++17	64402094	8	46	GNU C++17	-	-	-	-	-	-	-	-
29774200	blue	928	Vietnam	64376862	792	31	GNU C++14	64380864	304	46	GNU C++14	64389290	152	217	GNU C++14	64406612	12	31	GNU C++14	-	-	-	-	-	-	-	-
29732115	cyan	929	-	64375597	12	46	GNU C++14	64381012	64	31	GNU C++14	64416898	8	31	GNU C++14	64387550	88	46	GNU C++14	-	-	-	-	-	-	-	-
29740270	cyan	930	Индия	64374570	8	31	GNU C++17	64381103	56	31	GNU C++17	64405819	400	186	GNU C++17	64399353	48	46	GNU C++17	-	-	-	-	-	-	-	-
29781758	black	931	Japan	64376732	248	30	GNU C++17	64383860	48	31	GNU C++17	64402888	156	46	GNU C++17	64407854	1184	46	GNU C++17	-	-	-	-	-	-	-	-
29784953	black	931	-	64377934	400	31	GNU C++14	64383760	448	30	GNU C++14	64413908	796	31	GNU C++14	64396342	8	46	GNU C++14	-	-	-	-	-	-	-	-
29768866	cyan	933	-	64375325	4	46	GNU C++11	64384413	44	46	GNU C++11	64412618	4	93	GNU C++11	64394577	32	46	GNU C++11	-	-	-	-	-	-	-	-
29742151	cyan	934	Kazakhstan	64375069	8	46	GNU C++11	64380779	164	46	GNU C++11	64411111	8	170	GNU C++11	64393453	36	46	GNU C++11	-	-	-	-	-	-	-	-
29782978	cyan	935	Czechia	64379030	648	140	Python 3	64384798	656	139	Python 3	64397258	280	389	Python 3	64402260	12	405	Python 3	NO	-	-	-	-	-	-	-
29781242	blue	936	Croatia	64374276	8	15	GNU C++14	64379977	316	30	GNU C++14	64402477	8	140	GNU C++14	64404625	8	31	GNU C++14	-	-	-	-	-	-	-	-
29740919	cyan	937	Georgia	64376939	12	31	GNU C++17	64384076	56	31	GNU C++17	64393369	388	312	GNU C++17	64409742	240	31	GNU C++17	-	-	-	-	-	-	-	-
29728834	cyan	937	Ukraine	64374960	39144	15	GNU C++17	64383170	39364	15	GNU C++17	64398760	39148	234	GNU C++17	64402955	39388	46	GNU C++17	NO	-	-	-	-	-	-	-
29779604	cyan	939	Индия	64375574	4	31	GNU C++17	64387700	60	15	GNU C++17	64398140	156	155	GNU C++17	64409918	52	46	GNU C++17	-	-	-	-	-	-	-	-
29733768	cyan	939	Индия	64376436	4	46	GNU C++14	64380918	56	31	GNU C++14	64410431	156	155	GNU C++14	64399932	8	61	GNU C++14	-	-	-	-	-	-	-	-
29782147	blue	939	Poland	64384179	0	31	GNU C++11	64394138	44	46	GNU C++11	64409783	8	78	GNU C++11	64397941	0	46	GNU C++11	-	-	-	-	-	-	-	-
29738297	cyan	939	Индия	64375374	8	46	GNU C++14	64382920	316	30	GNU C++14	64390776	164	171	GNU C++14	64400932	52	46	GNU C++14	-	-	-	-	-	-	-	-
29783198	blue	943	Босния и Герцеговина	64374352	8	46	GNU C++17	64377302	312	46	GNU C++17	64389561	384	218	GNU C++17	64410858	1816	842	GNU C++17	NO	-	-	-	-	-	-	-
29784913	cyan	944	Индия	64377856	8	31	GNU C++14	64381249	56	15	GNU C++14	64407414	156	186	GNU C++14	64398472	4	46	GNU C++14	-	-	-	-	-	-	-	-
29733135	blue	945	-	64377456	4	46	GNU C++17	64383843	240	62	GNU C++17	64392740	388	46	GNU C++17	64405203	248	46	GNU C++17	NO	-	-	-	-	-	-	-
29732876	blue	945	China	64377324	4	46	GNU C++14	64379573	480	31	GNU C++14	64391848	204	171	GNU C++17	64406479	8	31	GNU C++14	NO	-	-	-	-	-	-	-
29759444	cyan	947	-	64375141	12	46	MS C++	64380655	184	31	MS C++	64402545	28	46	MS C++	64407515	12	46	MS C++	-	-	-	-	-	-	-	-
29772817	cyan	948	Palestinian Territory	64374193	28	31	GNU C++11	64380417	104	31	GNU C++11	64390890	8	61	GNU C++11	64404663	8	46	GNU C++11	-	-	-	-	-	-	-	-
29784450	cyan	949	-	64380464	16	31	GNU C++14	64385710	308	46	GNU C++14	64414956	152	170	GNU C++14	64398515	8	46	GNU C++14	-	-	-	-	-	-	-	-
29739237	blue	950	-	64379127	0	46	GNU C++11	64384829	0	31	GNU C++11	64399624	0	31	GNU C++11	64407093	0	46	GNU C++11	-	-	-	-	-	-	-	-
29784028	blue	950	Бангладеш	64376652	0	124	Java 8	64383581	0	140	Java 8	64403560	0	420	Java 8	64408412	0	140	Java 8	-	-	-	-	-	-	-	-
29733543	cyan	952	-	64376236	8	31	GNU C++14	64384967	128	61	GNU C++14	64409736	164	186	GNU C++14	64399968	8	46	GNU C++14	-	-	-	-	-	-	-	-
29727587	blue	953	Бангладеш	64374280	8	30	GNU C++17	64396374	56	31	GNU C++17	64394947	152	202	GNU C++17	64404504	15668	46	GNU C++17	-	-	-	-	-	-	-	-
29769785	cyan	953	Spain	64374249	8	46	GNU C++11	64379560	164	46	GNU C++11	64412591	16	124	GNU C++11	64405499	8	46	GNU C++11	-	-	-	-	-	-	-	-
29783239	cyan	955	-	64374795	12	31	GNU C++11	64380638	368	31	GNU C++11	64396207	12	140	GNU C++11	64408038	264	46	GNU C++17	-	-	-	-	-	-	-	-
29738885	cyan	955	Россия	64373674	244	30	GNU C++17	64379579	248	31	GNU C++17	64408501	172	77	GNU C++17	64390401	264	46	GNU C++17	NO	-	-	-	-	-	-	-
29782112	blue	957	-	64375285	8	30	GNU C++17	64381920	44	31	GNU C++17	64413071	8	46	GNU C++17	NO	-	-	-	64416092	28872	249	GNU C++17	-	-	-	-
29729246	cyan	957	Chile	64375502	4	31	GNU C++11	64391738	68	30	GNU C++11	64400093	4	46	GNU C++11	64406175	8	46	GNU C++11	-	-	-	-	-	-	-	-
29766217	green	959	Индия	64385396	4	46	GNU C++11	64397428	292	46	GNU C++11	64410483	8	155	GNU C++11	64393698	8	31	GNU C++11	-	-	-	-	-	-	-	-
29758918	cyan	959	Индия	64374744	4	31	GNU C++17	64382682	88	46	GNU C++17	64415402	8	46	GNU C++17	64398006	244	31	GNU C++17	-	-	-	-	-	-	-	-
29767495	blue	961	-	64374946	10580	46	MS C++ 2017	64379953	10836	46	MS C++ 2017	64399270	10608	358	MS C++ 2017	64404323	10836	46	MS C++ 2017	NO	-	-	-	-	-	-	-
29784927	green	962	-	64377731	1764	46	GNU C++14	64383043	840	46	GNU C++14	64396892	936	62	GNU C++14	64404100	1576	46	GNU C++14	-	-	-	-	-	-	-	-
29729211	cyan	963	Kazakhstan	64377332	8	31	GNU C++17	64383098	60	46	GNU C++17	64405149	152	171	GNU C++17	64400495	4	46	GNU C++17	-	-	-	-	-	-	-	-
29754265	blue	964	Индия	64375764	4	31	GNU C++14	64382684	60	46	GNU C++14	64414085	176	46	GNU C++14	64395759	52	46	GNU C++14	-	-	-	-	-	-	-	-
29735271	cyan	965	Бангладеш	64376898	12	31	GNU C++14	64383648	324	31	GNU C++14	64390528	160	46	GNU C++14	64407000	8	46	GNU C++14	-	-	-	-	-	-	-	-
29781308	blue	965	-	64375250	12	46	GNU C++14	64380460	24	31	GNU C++14	64396858	8	31	GNU C++14	64407969	8	31	GNU C++14	-	-	-	-	-	-	-	-
29769523	cyan	967	Бангладеш	64375181	8	46	GNU C++14	64382360	60	62	GNU C++14	64404175	148	170	GNU C++14	64398980	10392	46	GNU C++14	-	-	-	-	-	-	-	-
29780725	blue	968	-	64376431	4	31	GNU C++11	64383993	68	31	GNU C++11	64406832	16	140	GNU C++11	64400090	8	31	GNU C++11	-	-	-	-	-	-	-	-
29784202	cyan	969	-	64374832	400	31	GNU C++17	64380146	200	30	GNU C++17	64391633	8	264	GNU C++17	64408106	15668	46	GNU C++17	-	-	-	-	-	-	-	-
29784918	cyan	969	Россия	64377767	12	46	GNU C++17	64381854	96	46	GNU C++17	64394134	184	186	GNU C++17	64406029	244	46	GNU C++17	-	-	-	-	-	-	-	-
29781219	cyan	971	-	64374023	48	46	GNU C++17	64378966	56	46	GNU C++17	64401328	8	46	GNU C++17	64407128	8	31	GNU C++17	NO	-	-	-	-	-	-	-
29733773	blue	971	Индия	64378986	180	30	GNU C++14	64384581	564	31	GNU C++14	64416265	152	46	GNU C++14	64400114	8	31	GNU C++14	-	-	-	-	-	-	-	-
29745896	blue	971	China	64374640	12	31	GNU C++11	64380562	92	31	GNU C++11	64395835	28	31	GNU C++11	64403947	4	31	GNU C++11	NO	-	-	-	-	-	-	-
29730382	cyan	974	Бангладеш	64382784	12	31	GNU C++17	64378147	316	31	GNU C++17	64393169	168	155	GNU C++17	64409212	240	46	GNU C++17	-	-	-	-	-	-	-	-
29738662	cyan	974	-	64375084	180	30	GNU C++17	64380852	108	31	GNU C++17	64411041	244	202	GNU C++17	64401814	264	46	GNU C++17	NO	-	-	-	-	-	-	-
29752833	cyan	976	Россия	64376921	12	46	MS C++ 2017	64380750	136	46	MS C++ 2017	64409991	24	311	MS C++ 2017	64396243	8	31	MS C++ 2017	-	-	-	-	-	-	-	-
29785187	cyan	976	-	64382775	4	31	GNU C++17	64386718	432	46	GNU C++17	64412082	148	218	GNU C++17	64398327	52	46	GNU C++17	-	-	-	-	-	-	-	-
29780370	green	978	Индия	64377940	4	31	GNU C++14	64381673	316	30	GNU C++14	64417494	248	155	GNU C++14	64394719	8	31	GNU C++14	-	-	-	-	-	-	-	-
29737753	cyan	979	Бангладеш	64375402	8	31	GNU C++14	64389893	20	31	GNU C++14	64398623	924	31	GNU C++14	64405706	8	31	GNU C++14	-	-	-	-	-	-	-	-
29780941	cyan	979	-	64375657	48	31	GNU C++14	64380305	472	31	GNU C++14	64395148	12	46	GNU C++14	64409610	39148	46	GNU C++14	-	-	-	-	-	-	-	-
29736838	cyan	981	-	64374403	7832	31	GNU C++11	64388875	8132	31	GNU C++11	64409315	7832	140	GNU C++11	64398151	7836	31	GNU C++11	-	-	-	-	-	-	-	-
29759244	cyan	981	-	64375386	1916	155	PyPy 3	64384468	8516	171	PyPy 3	64398071	9328	389	PyPy 3	64407431	8	46	MS C++ 2017	-	-	-	-	-	-	-	-
29743461	cyan	981	Kazakhstan	64373792	400	46	GNU C++17	64379999	60	46	GNU C++17	64398075	160	62	GNU C++17	64400764	8	46	GNU C++17	-	-	-	-	-	-	-	-
29782949	blue	984	Бангладеш	64374925	12	30	GNU C++14	64380850	712	31	GNU C++14	64388175	152	46	GNU C++14	64404611	39196	46	GNU C++14	NO	-	-	-	-	-	-	-
29785097	blue	984	China	64384172	12	31	GNU C++11	64393032	24	31	GNU C++11	64408670	28	46	GNU C++11	64398220	8	31	GNU C++11	-	-	-	-	-	-	-	-
29738328	blue	986	Индия	64374989	240	30	GNU C++17	64383068	60	31	GNU C++14	64410078	412	30	GNU C++17	64399408	8	31	GNU C++17	-	-	-	-	-	-	-	-
29734591	blue	987	China	64374498	3916	31	GNU C++11	64383905	5880	31	GNU C++11	64396184	5876	311	GNU C++11	64403503	15660	61	GNU C++11	-	-	-	-	-	-	-	-
29741767	blue	987	China	64376424	8	46	GNU C++17	64382840	164	31	GNU C++17	64414095	8	30	GNU C++17	64396880	240	31	GNU C++17	-	-	-	-	-	-	-	-
29781003	blue	989	Индия	64375519	172	46	GNU C++14	64380783	192	31	GNU C++14	64416018	156	31	GNU C++14	64396611	8	31	GNU C++14	-	-	-	-	-	-	-	-
29757175	cyan	989	-	64374893	8	30	GNU C++17	64382333	220	31	GNU C++17	64411572	152	31	GNU C++17	64404350	244	62	GNU C++17	-	-	-	-	-	-	-	-
29782541	blue	991	Japan	64375663	16	31	GNU C++14	64384923	112	62	GNU C++14	64405181	148	202	GNU C++14	64392797	52	46	GNU C++14	-	-	-	-	-	-	-	-
29765360	cyan	992	South Korea	64376141	8	46	GNU C++11	64385917	64	30	GNU C++11	64404458	12	155	GNU C++11	64398859	8	46	GNU C++11	-	-	-	-	-	-	-	-
29735597	green	993	Бангладеш	64376802	8	46	GNU C++14	64383818	312	31	GNU C++14	64412243	152	139	GNU C++14	64397782	56	31	GNU C++14	-	-	-	-	-	-	-	-
29758992	blue	993	-	64374974	12	46	GNU C++14	64386387	368	61	GNU C++14	64408574	168	46	GNU C++14	64396735	4	46	GNU C++14	-	-	-	-	-	-	-	-
29750031	blue	995	Россия	64373985	12	30	GNU C++14	64377179	564	30	GNU C++14	64408743	164	405	GNU C++14	64395962	136	46	GNU C++14	-	-	-	-	-	-	-	-
29747626	cyan	995	Индия	64379405	4	30	GNU C++14	64390113	56	30	GNU C++14	64411819	156	155	GNU C++14	64401734	8	46	GNU C++14	-	-	-	-	-	-	-	-
29727944	cyan	997	Бангладеш	64374940	4	31	GNU C++14	64381182	60	46	GNU C++14	64390682	148	202	GNU C++14	64414369	8	31	GNU C++14	-	-	-	-	-	-	-	-
29733290	blue	998	Индия	64374375	1036	30	GNU C++17	64380365	140	31	GNU C++17	64408759	8	46	GNU C++17	64403900	244	46	GNU C++17	-	-	-	-	-	-	-	-
29782398	cyan	999	Индия	64374364	0	171	Java 8	64381073	0	155	Java 8	64408564	0	170	Java 8	64401377	0	171	Java 8	-	-	-	-	-	-	-	-
29762655	blue	999	-	64374904	44	31	GNU C++14	64384530	24	31	GNU C++14	64414656	152	30	GNU C++14	64394030	1584	124	GNU C++14	-	-	-	-	-	-	-	-
