A_name,B_name,A_vec,B_vec
28925177_62472463,28925177_62473805,"[-0.52400494  0.21132421 -0.3773438   0.28661504  0.44012922  0.04648673
  0.47388837 -0.3019694  -0.09212476 -0.09174905 -0.08799158 -0.4755334
 -0.1957152  -0.08784381  0.10658851 -0.3368917  -0.18938224  0.02624303
  0.29714432  0.32376984 -0.17075591 -0.03941917  0.31044042 -0.20553564
 -0.33840346 -0.10437338  0.11630411 -0.02611795  0.08871087  0.09486759
  0.30852523 -0.2984575  -0.07858488 -0.30522367  0.17616679 -0.27191043
 -0.34756875 -0.2806001  -0.1553637  -0.2875832   0.1831248  -0.17047445
  0.18243939  0.11896251 -0.294176   -0.02968347  0.0938134   0.25443357
 -0.32726198 -0.43910885  0.0901675   0.01731942  0.11161684 -0.08113285
 -0.02317295  0.11078572  0.10815737  0.52858764  0.0627958   0.38020006
  0.20599177 -0.12824875  0.2934194   0.13596375  0.45166823 -0.11677677
 -0.03608964 -0.16776168 -0.26558617 -0.26486164  0.09157087  0.20561804
  0.24043235  0.02327738  0.41218472  0.22609207  0.12725295 -0.00461747
  0.10627823 -0.00884152  0.14251402 -0.05716646 -0.0049919   0.0706192
  0.03036829 -0.01233538 -0.14656463  0.0600539  -0.18899718  0.10482789
  0.10654429 -0.4021031   0.00835539 -0.0343659   0.08430161  0.16158769
  0.14884777 -0.03109132 -0.426444    0.04105748]","[-0.47134206 -0.0077782  -0.34272575  0.056225   -0.15848345 -0.12588611
  0.38331375  0.24811995 -0.24615207  0.3321294  -0.08823401 -0.09872925
 -0.18053518  0.45974058  0.2625496  -0.11326623  0.12288396 -0.14701141
  0.23178312  0.21154673  0.15460908 -0.08384723  0.0236492  -0.42528495
 -0.18084188  0.17508419 -0.26835063 -0.10973769  0.17569871 -0.03500587
  0.11879674 -0.28781858 -0.20393778  0.02831354 -0.26233935  0.01213759
 -0.2454139  -0.15858147 -0.01759554 -0.32816756  0.01706241  0.02969647
  0.28130037  0.22412959 -0.20800142  0.19394879  0.06601682  0.13448265
 -0.35011524 -0.2645906  -0.19341262 -0.18978979  0.21221505 -0.18084332
  0.04519751 -0.17162181  0.14210099  0.353903   -0.2006977   0.11939114
  0.15828796 -0.09077062  0.07171371  0.02372713  0.4324857   0.11626852
  0.03314487 -0.21439923  0.18279663 -0.07897901  0.01266665  0.23511137
  0.32184997 -0.11269771  0.05318799 -0.01164925  0.40859637  0.28482443
 -0.00146669  0.08896995  0.17151229 -0.02360201  0.36357737 -0.04558289
  0.19420435 -0.15661581 -0.05101711 -0.01870715 -0.02021886  0.05451168
  0.19923146 -0.24885483 -0.05147581  0.10857543  0.05295137  0.05539167
  0.05142597 -0.11982645 -0.19617805  0.0123487 ]"
28934242_62464918,28934242_62468707,,
28933655_62485527,28933655_-,"[-0.4670035   0.05877914 -0.40272763  0.07803156  0.29112604  0.31971383
 -0.1329871  -0.22190115  0.14990367 -0.3366096   0.13408722 -0.29467782
  0.15778755 -0.20098989  0.36059636 -0.16848934  0.09096146  0.5368785
  0.10370994  0.60608166  0.12145739  0.5043239   0.2756856  -0.45208758
 -0.29371     0.4026702   0.07605878 -0.3346242   0.0172266   0.5867577
 -0.00697181  0.16557339  0.45008528  0.09474645  0.07168119 -0.03064906
 -0.29398343 -0.1190149  -0.3491431  -0.05215508  0.007988   -0.21923938
  0.05962859 -0.14324716 -0.42250013 -0.1873793  -0.2945547   0.24878933
 -0.24908905 -0.24856967 -0.10874016 -0.25828627 -0.01777373  0.1413424
 -0.04972819  0.2290476   0.08639041  0.06324063 -0.00710269  0.12347564
 -0.01880175 -0.02514027  0.23857653 -0.03036113  0.49017122 -0.2712873
  0.03305129 -0.64300835 -0.5114371  -0.46233788 -0.23590155 -0.04935212
 -0.05293017 -0.349375    0.6488401  -0.14457625  0.16614269 -0.47588682
 -0.25476578 -0.01021699  0.08417699 -0.26009348  0.03055465  0.04684917
  0.04461057 -0.1217165   0.2097234  -0.14047416 -0.0640129   0.47690398
 -0.40382463 -0.29516894 -0.06239787  0.11742014 -0.10104698  0.15698983
  0.3728635   0.2347462  -0.59225917  0.14555366]","[-5.58694184e-01 -9.40838903e-02 -4.44937587e-01 -4.12782468e-02
  2.17042174e-02  1.81277357e-02 -2.94192642e-01  9.36969277e-03
  1.00698002e-01 -5.21704853e-01  1.78213060e-01 -2.53293842e-01
  2.59133548e-01 -7.04487190e-02  5.01787126e-01 -1.24290578e-01
  1.00686811e-02  4.88312840e-01  9.89226904e-03  6.45282090e-01
  8.76197964e-02  3.31375480e-01  2.17366248e-01 -4.93767321e-01
 -4.36147124e-01  2.73722887e-01 -9.84759033e-02 -3.46246183e-01
 -5.47233932e-02  7.89129376e-01 -2.63688359e-02  1.71702221e-01
  1.40353441e-01  1.95201680e-01  3.75001431e-02 -5.08607067e-02
 -2.93024600e-01  2.07541045e-02 -2.20031694e-01 -1.84428126e-01
 -1.16537930e-02 -4.22948688e-01  1.11334473e-01 -9.79499742e-02
 -2.53165871e-01 -2.31979206e-01 -4.98790503e-01  1.87743753e-01
 -2.50729471e-01 -1.99568152e-01 -1.05846345e-01 -7.47249946e-02
 -1.04371924e-02 -1.60545319e-01 -1.10909328e-01  2.02468216e-01
  1.41205490e-01  2.64981780e-02  1.89738721e-01  1.18142098e-01
 -5.27477413e-02  2.96076294e-03  1.74650595e-01 -1.20642811e-01
  3.62501115e-01 -1.34681970e-01 -1.93794340e-01 -4.81290072e-01
 -3.67134094e-01 -3.53781193e-01 -2.27408513e-01 -1.20429128e-01
 -1.48278832e-01 -1.61257818e-01  5.98975778e-01 -9.06149223e-02
  8.36465061e-02 -4.72366631e-01 -5.74007571e-01  3.38547193e-02
  1.61809698e-01 -1.82946518e-01 -7.58067071e-02  1.42125726e-01
 -5.65011753e-04 -9.61066112e-02  2.44336843e-01 -1.65786073e-01
 -3.14995289e-01  6.43419385e-01 -4.39124763e-01 -2.40149736e-01
 -2.23685190e-01 -5.04730677e-04 -8.43027532e-02 -2.20769085e-02
  5.65261424e-01  1.38982296e-01 -4.36288536e-01  1.51956409e-01]"
28929946_62465166,28929946_62470369,,
28917766_62464638,28917766_62468103,"[-0.43752968  0.07585341 -0.06342764  0.41914275  0.61202043 -0.03025976
  0.54138625 -0.26730317 -0.19028641 -0.0900646  -0.22323439 -0.32684243
  0.04525369 -0.19851887 -0.19579954 -0.14997801 -0.3186898  -0.3371372
 -0.11340227  0.31602943 -0.4367343  -0.16872314  0.15791243  0.08973449
  0.12387913 -0.09300089  0.3577883   0.19109537  0.06270397  0.29840758
  0.3573145  -0.20505558  0.09540002 -0.21470742  0.00095372  0.19239856
 -0.19676319  0.04664795 -0.15778422 -0.34529227 -0.19666159 -0.11258765
  0.15792805  0.04803411 -0.01914273  0.14977352  0.15599903  0.00195059
  0.14653343 -0.11816581  0.14505209  0.07330533  0.06498893  0.03129726
 -0.17762595  0.29909566  0.28627008  0.29623953 -0.06395371  0.01069634
  0.08461497  0.02138823  0.2892726   0.20735987  0.23852815 -0.01341495
 -0.19638385 -0.5439859   0.00394743 -0.02138651  0.43281394  0.3127013
  0.15619677 -0.07809587  0.25537354  0.19254838  0.18740039 -0.3583927
  0.35898742 -0.02554656 -0.05247293  0.2755019  -0.07328522  0.3970678
 -0.21344543  0.19321887 -0.23210917  0.02122967  0.12114682  0.5099075
 -0.27322778 -0.2456109   0.06076866  0.03097271  0.04345173  0.02853595
  0.01044131  0.13864893 -0.1481285   0.01255533]","[-0.37213868 -0.26864743 -0.30774114  0.00687513 -0.15698047 -0.03966402
  0.1906767   0.32819736 -0.14337987 -0.04950131  0.0316737   0.16241868
  0.12160099  0.03473804  0.20282465 -0.10283369  0.08546601 -0.20629701
  0.13941887  0.3084083   0.03590271 -0.03377225  0.14977524 -0.2755888
 -0.13026674  0.12547277  0.03808751  0.0324576   0.32055545  0.29527664
 -0.12234636 -0.04780578 -0.21826431  0.15628059 -0.27806863 -0.02941969
 -0.04506622  0.09140991 -0.07600408 -0.2892038   0.16359074 -0.01881422
  0.22956055  0.12230517  0.1145557   0.03021848 -0.18452089 -0.00385169
 -0.39608404 -0.19182445 -0.036411    0.17485785  0.15032984 -0.40149024
 -0.2638673  -0.09802233  0.4107878   0.10666022 -0.02838823  0.36819687
 -0.0133091  -0.03551015  0.16958456 -0.23960617  0.12086071  0.28906834
 -0.11290182 -0.05591504  0.02105036 -0.0792295  -0.12340505  0.00097181
  0.23436353  0.21589999  0.16708331  0.04825659  0.0066172  -0.2625219
 -0.22904807 -0.13614354  0.06843399  0.21896137 -0.08424848  0.146653
 -0.27011368  0.20256266  0.05841286 -0.02786085 -0.25668567  0.50910765
 -0.39232218 -0.21954684 -0.26727155 -0.08055275  0.18459316 -0.20981416
  0.11954176 -0.04713062 -0.01822084  0.12658013]"
28901566_62465604,28901566_62472727,,
28896380_62482237,28896380_62482900,"[-0.6997433   0.08062442 -0.15388426  0.09387024  0.31723502  0.06096621
  0.4035581   0.15933381 -0.24799736  0.13062476  0.17696398 -0.35122424
 -0.02609908 -0.40089354  0.15916161 -0.02214985 -0.11299606  0.13698596
  0.09348793  0.20135756 -0.10989264  0.09811222  0.44979906 -0.18973227
  0.0354432  -0.00313975  0.02979687  0.18538937 -0.15126345  0.48439807
  0.17000751 -0.11281393  0.1219722  -0.20284232  0.01221175 -0.05244159
 -0.10674953 -0.11269849  0.09647841 -0.0661718  -0.04560629  0.02824627
  0.22585636  0.1838219  -0.0154385  -0.1335384   0.29760724  0.34545404
 -0.27024648 -0.2053887   0.05720389 -0.02861479  0.29057986 -0.0078016
 -0.16912623  0.05178058  0.00928051  0.35819098 -0.3041061   0.02984816
  0.1744474  -0.03606238  0.28575656  0.0267655   0.34602413 -0.25061563
  0.01989162 -0.46484053 -0.0076151   0.1189887   0.12600312  0.5413276
  0.12036451 -0.00859141  0.4134392   0.24544932  0.10245278 -0.32411966
  0.22459926  0.25397593 -0.11121539  0.02422326 -0.2024869   0.03325428
  0.03461471  0.0914592  -0.12359667 -0.15478803  0.19102235  0.14614333
 -0.00750678 -0.13190398  0.42179862  0.0012465  -0.3282565   0.45434052
  0.26127192  0.16061027 -0.4830602   0.19080804]","[-4.02407169e-01  7.75212348e-02 -2.82112420e-01  1.84310988e-01
  2.02649787e-01  1.09425232e-01  4.31127191e-01  2.32195389e-02
 -1.59608394e-01  7.87318051e-02 -1.55579314e-01 -3.47305328e-01
 -2.09779114e-01 -4.44764830e-02  4.83154148e-01 -2.25099072e-01
 -3.32232937e-02 -3.77240106e-02  4.65119258e-03  4.49391305e-01
 -2.98601359e-01  5.03957830e-02  2.72074461e-01 -1.36658311e-01
 -1.96405604e-01  3.75487097e-02 -1.78478912e-01 -2.31718495e-01
  1.65301934e-01  3.15144330e-01  1.18340984e-01 -1.35443375e-01
  2.10643541e-02 -1.60903513e-01 -8.09321553e-02  1.43710757e-04
 -2.51341254e-01 -4.13541682e-02 -7.63161629e-02 -1.98695868e-01
 -4.53296676e-02 -1.35144303e-02  1.84158266e-01 -9.17185936e-03
 -2.36248337e-02 -1.30366981e-02 -1.21006869e-01  3.57872754e-01
 -2.70834416e-01 -2.72692114e-01 -1.17584869e-01 -1.80482790e-01
  1.95591763e-01 -1.14418209e-01 -2.37235427e-02  2.72069816e-02
  9.50989202e-02  3.40756029e-01 -3.28093357e-02  3.62641290e-02
  2.85713196e-01 -9.83561501e-02  2.16969252e-01  7.02111498e-02
  4.89090055e-01 -2.34886557e-02 -1.26575649e-01 -3.22314382e-01
 -2.37378571e-02  1.32101057e-02 -8.23484436e-02  2.92212456e-01
  1.97931767e-01 -1.49179116e-01  3.10309768e-01  2.52727829e-02
  1.87271655e-01 -2.54875004e-01  1.22552037e-01  2.03575090e-01
  4.33320478e-02 -7.24703148e-02 -1.15052918e-02 -7.48779811e-03
  4.41765925e-03 -1.07956097e-01 -2.12635770e-02  2.06409432e-02
 -5.11548482e-02  8.63681361e-02  3.77012640e-02 -2.65320808e-01
  1.07711941e-01 -2.96518896e-02  6.04780987e-02  9.10395384e-02
  2.60903358e-01  3.65783796e-02 -2.61813164e-01  2.52091866e-02]"
28935483_62464181,28935483_62475077,"[-0.56106204  0.13555942  0.0344411   0.09508302  0.05937855  0.00096555
  0.10478188 -0.17043903  0.35525256 -0.28807107  0.22108999 -0.38187882
  0.19040358 -0.3668339   0.01023724 -0.08440795 -0.1746105   0.34262842
  0.32921514  0.17041144  0.05682941  0.26208892  0.4404871   0.14207798
 -0.05798015 -0.02988656  0.23440507 -0.2860908  -0.26384312  0.30239457
 -0.03824652 -0.19034751  0.2622557   0.14113319  0.03264253 -0.12081538
 -0.21598959 -0.4608176  -0.27082255 -0.07264357  0.11998218 -0.10512453
  0.16761069  0.20104304 -0.3000508  -0.39319968  0.4830238   0.28786263
 -0.0279248  -0.32955387 -0.10274462 -0.19826052  0.12446324 -0.07187386
 -0.06958591  0.19760555  0.30393684  0.06982882  0.01878218  0.08707599
  0.21558426 -0.33859766  0.06952725  0.0815879   0.5347612  -0.12357874
  0.09719408 -0.2737415  -0.3674917  -0.25197428 -0.10923836  0.19218822
  0.14857157 -0.15391767  0.11832858  0.29595047  0.13411158  0.00183961
  0.06016976  0.07319455  0.04602402 -0.0243012  -0.26899     0.28534123
  0.26115736 -0.04756038  0.10194031 -0.21508513  0.11270106 -0.0337236
 -0.14085606 -0.28438783  0.12352861 -0.06358139 -0.13425961  0.38659412
  0.07093684  0.04305299 -0.6853211   0.15030327]","[-0.26900375 -0.0927311  -0.06964417 -0.05184318 -0.12330821  0.02128073
  0.17270179  0.00348613  0.32272157 -0.10895985  0.07857901 -0.16295134
  0.07619314 -0.18149996  0.03749239 -0.17637217  0.08888423  0.23319992
  0.18153548  0.11212282  0.21421637  0.05382283  0.36093175 -0.03493315
 -0.0874156  -0.05948828 -0.02853049 -0.18669997  0.04042158  0.3117936
 -0.25857845 -0.3708546  -0.04695321  0.29298803  0.080154   -0.1853851
 -0.09432515 -0.30833155 -0.13472924 -0.14409973  0.04876957 -0.11671185
  0.20467141  0.15245984 -0.05134267 -0.4717437   0.16583061  0.10102801
 -0.24355632 -0.1857017  -0.26033622 -0.06147478  0.28976136 -0.3627421
  0.06354473  0.02664544  0.2694603   0.03693471  0.18660076  0.11708414
  0.21979402 -0.23425218  0.04701664 -0.10131675  0.3593109   0.09685776
  0.12285203 -0.05647041 -0.27802086 -0.3293399  -0.2713532   0.05158418
  0.4485855   0.06516674 -0.00738353 -0.00613325  0.06237083 -0.06240457
 -0.05849536  0.0008988   0.16436347 -0.0114959  -0.14842717  0.05815366
  0.05334222 -0.21069509  0.06081683 -0.10604543 -0.1503245  -0.00658616
 -0.15855077 -0.3873629  -0.11103486 -0.00690785  0.17248307  0.25180867
 -0.09372175 -0.28369594 -0.46976158 -0.10142461]"
28933258_62464429,28933258_62468211,"[-0.31499797  0.2054618   0.09079815  0.15682077  0.20759517 -0.35387987
  0.11955308  0.03564335  0.5041771  -0.26499382  0.27475223 -0.09389983
  0.08781266 -0.1949781  -0.3490837  -0.14753643 -0.05050294  0.12922306
  0.1936211   0.16374235 -0.00635926  0.28443295  0.44953427  0.05202695
 -0.2842843  -0.07029665  0.3589032   0.02830317 -0.2517358   0.6164852
 -0.03689903 -0.06626239  0.2550312   0.23164402  0.02181331  0.25506082
 -0.19985566 -0.52224463 -0.25042796 -0.11274718 -0.28600794 -0.22569011
  0.25469968  0.18606798 -0.34331572 -0.35123533  0.45461148  0.06233767
  0.06935125  0.01545832  0.100891   -0.21994036  0.3089456  -0.25074813
  0.04487527  0.52062994  0.47550297 -0.1538903   0.10179387  0.01203384
  0.20249873  0.05472306  0.28115785  0.1366953   0.1474664   0.15913786
 -0.26698157 -0.59926033 -0.23431075 -0.33717108  0.05845067  0.2792443
  0.01550507 -0.40405202  0.11591883  0.0279274   0.05199417 -0.19382706
 -0.07983354 -0.13041082  0.10607778 -0.00959775 -0.28525412  0.4220022
  0.059655    0.05594868 -0.27247    -0.14746946  0.1404908   0.17122118
 -0.316705   -0.02768306  0.09307494  0.1868857  -0.2099099   0.36790335
 -0.08562013 -0.07511851 -0.79539496  0.09020143]","[-0.09853428 -0.05343692  0.11171869 -0.03777633 -0.331791   -0.12730831
  0.10084809  0.43869105  0.437817    0.00107154  0.21343103  0.31488097
  0.01481197  0.09379708 -0.03481446 -0.2698538   0.41981772  0.14087221
  0.31262597  0.1740867   0.1806426   0.09170651  0.14798357 -0.080479
 -0.26713637  0.13911146 -0.11876415 -0.19462703  0.03404676  0.2589282
 -0.44861108 -0.0834391  -0.06135438  0.42296016 -0.0992218   0.16541599
 -0.14894691 -0.32623845 -0.1979401  -0.14020352 -0.1195466   0.07248023
  0.2989104   0.10681848 -0.17154445 -0.33255994  0.3290801   0.0502872
 -0.1699584   0.02468243 -0.22136553 -0.38919857  0.36232203 -0.46520594
  0.14437512  0.13874622  0.48300502 -0.15301949  0.03585362 -0.19973353
  0.16140732 -0.02987486  0.15206751 -0.03983472  0.34116787  0.31587464
 -0.03706145 -0.35848638 -0.12849112 -0.34947282 -0.18824957  0.01462823
  0.37185368 -0.30181056 -0.13475592 -0.16172518  0.12644193  0.02114239
 -0.17636198 -0.12260323  0.36606646 -0.1584416   0.04433507  0.09077246
  0.01534289 -0.23444423 -0.04308654 -0.14007537  0.07381691 -0.01725062
 -0.23939064 -0.25069928 -0.11125826  0.17200077  0.08654147  0.16416942
 -0.12484226 -0.25494283 -0.41654307 -0.04662128]"
28897754_62463895,28897754_62468422,"[-8.95577252e-01  1.32462040e-01 -3.08212847e-01 -9.38779488e-02
 -3.66782444e-03  1.93179566e-02 -1.22723959e-01  1.38611808e-01
 -8.74542445e-02 -1.93906054e-01  2.37381905e-01 -6.73223794e-01
 -1.24186739e-01 -3.13314110e-01  3.72462302e-01 -3.11139345e-01
 -2.56237328e-01  7.98687264e-02  1.38851210e-01  4.00866717e-01
 -2.44500443e-01 -2.12432630e-02  3.55910748e-01 -4.03598130e-01
 -3.74701828e-01 -2.18719448e-04 -1.80658296e-01 -8.36720243e-02
 -3.39034975e-01  3.03060979e-01  1.72908604e-01 -2.43340343e-01
 -2.77865022e-01 -1.68076307e-01  1.19551308e-01 -1.83703139e-01
 -3.42631191e-01 -1.89257994e-01  4.69948128e-02 -2.70945996e-01
  1.29372671e-01 -2.57685423e-01  2.60036081e-01  1.48838431e-01
 -3.08435798e-01 -5.61708864e-03  2.30830070e-02  5.27652323e-01
 -4.58481729e-01 -4.87537920e-01  1.29819766e-01 -2.29103994e-02
  2.12997198e-03 -1.29658043e-01 -6.74269572e-02  2.75073081e-01
  9.21029001e-02  4.05008495e-01 -1.50801465e-02  3.09337318e-01
  1.36837080e-01 -3.18701938e-02  2.40909681e-01  1.28815100e-01
  5.04949450e-01 -5.67726642e-02 -1.64766341e-01 -1.32522315e-01
 -6.31565377e-02 -7.37491623e-02 -1.33585542e-01  3.55932593e-01
  4.80676256e-02  1.15099043e-01  3.64593774e-01  3.88571531e-01
  5.33621162e-02  5.44226356e-02 -6.12608530e-02 -6.97119609e-02
  2.48103306e-01 -3.85907888e-02 -1.63640574e-01  8.10347423e-02
  5.28180562e-02 -2.25951582e-01  2.00150296e-01 -8.81205797e-02
 -3.90113778e-02  2.16521382e-01 -1.66723598e-02 -9.89419296e-02
 -1.51576683e-01 -1.20260738e-01  3.52778211e-02  2.20620468e-01
  4.91768748e-01  1.39732882e-01 -3.71146291e-01  7.31461868e-02]","[-3.15123260e-01 -7.28075057e-02 -3.74172717e-01  1.26010150e-01
 -2.55498588e-01  7.86653068e-03  4.25543457e-01  3.73500556e-01
 -2.12409049e-01  2.87548959e-01  7.16129132e-03 -4.67636175e-02
 -1.58837959e-02  4.55283225e-01  2.63279051e-01 -5.97845428e-02
 -9.41970423e-02 -2.48861462e-01  5.57013936e-02  2.21098334e-01
  3.74329090e-01  6.95403144e-02  2.66480237e-01 -3.82583827e-01
  3.04409340e-02  1.08592659e-01 -1.43594429e-01 -9.39009115e-02
  3.90909553e-01  4.37894724e-02 -1.83440641e-01 -4.16237861e-02
 -2.85725147e-01 -7.98679739e-02 -2.99408644e-01 -4.39566150e-02
 -5.78558035e-02 -1.12543523e-01 -6.22894317e-02 -2.79547930e-01
  6.27338737e-02  6.50223196e-02  2.37991273e-01  1.35276571e-01
 -3.37432548e-02  1.06026091e-01 -1.45209655e-01  1.04511395e-01
 -2.55591184e-01 -2.23569557e-01 -2.18721077e-01 -5.16074300e-02
  9.30882245e-02 -1.06601037e-01 -1.33269234e-04 -2.04965338e-01
  8.00654367e-02  3.02597314e-01 -1.19163111e-01  6.21551042e-03
  4.71842960e-02 -1.56083420e-01  5.95850013e-02 -5.17730564e-02
  2.94965476e-01  3.71787548e-02  8.43578354e-02 -2.62985438e-01
  1.33908257e-01 -1.19540960e-01 -7.09981322e-02  2.16419965e-01
  3.50635082e-01 -1.17950328e-01  9.11689550e-02  5.54644018e-02
  4.12565738e-01 -1.70615986e-01  7.13555217e-02 -3.79576944e-02
  1.22445360e-01 -8.18234980e-02  1.64308771e-01 -1.48787722e-01
  6.03021160e-02 -3.21078002e-01  8.49553347e-02 -1.04430228e-01
  1.18335463e-01  1.60948232e-01  1.02750637e-01 -3.30664724e-01
 -1.22268602e-01  2.05739159e-02  6.60174936e-02 -5.49056800e-03
  4.08175141e-02  8.44152197e-02 -1.56709269e-01  7.73986652e-02]"
28898316_62463749,28898316_62468536,,
28935043_62467754,28935043_62472294,,
28935037_62464595,28935037_62473616,,
28933246_62465765,28933246_62474753,,
28925551_62470534,28925551_62475971,,
28892199_62466863,28892199_62474360,"[-2.53350109e-01  1.29271999e-01  4.38440681e-01 -8.28495191e-04
  5.53632900e-02  1.67047039e-01 -1.12790138e-01 -1.35104179e-01
 -1.96154013e-01 -3.97147715e-01 -5.46903582e-03  7.44336918e-02
  2.84437209e-01  1.06373124e-01 -1.92843936e-02 -3.11828226e-01
  9.67219591e-01 -1.26316831e-01 -1.95880353e-01  9.23756808e-02
 -2.46791735e-01 -2.88620204e-01  1.98232740e-01  7.58488998e-02
 -1.12502523e-01  1.11252211e-01  4.42598581e-01  1.96713090e-01
  1.41650259e-01 -1.21099772e-02 -1.27664106e-02 -2.64220554e-02
 -1.16469907e-02  4.56078500e-01 -1.80581585e-01 -1.98079180e-02
  7.56537318e-02 -4.33458537e-01 -2.55538225e-01 -8.10656101e-02
 -3.93277496e-01 -2.71657884e-01 -3.44568193e-02  1.58061683e-01
  1.20535940e-01 -4.37247157e-02  4.11223382e-01 -2.23786578e-01
 -8.38188455e-02 -6.34644508e-01 -3.22623163e-01 -3.43103260e-02
  7.36666545e-02  3.39550897e-02  4.95963484e-01  9.17670652e-02
  5.14294267e-01 -1.03123933e-01  1.49388477e-01 -1.61052316e-01
  3.79478484e-01 -2.66565293e-01  2.10066140e-01 -3.18847820e-02
  2.53771365e-01 -6.57743365e-02 -3.09596151e-01 -3.64038616e-01
  7.97916427e-02  7.99545273e-02  4.23337430e-01  1.92773566e-01
  2.74882931e-03 -2.50068516e-01 -3.45863909e-01  1.11898437e-01
 -3.09860278e-02  9.94336233e-02  4.47417283e-03 -4.95397568e-01
  4.21298087e-01  2.90400445e-01  1.22548148e-01  2.99015760e-01
 -5.67724109e-02 -1.65648624e-01 -1.84276849e-02 -3.10139775e-01
  7.74668604e-02  3.48387182e-01 -1.73817158e-01  1.31250843e-01
 -4.28671002e-01  1.28032446e-01  2.09842995e-01 -5.39975107e-01
 -2.86051314e-02  3.00895154e-01 -1.29854560e-01  1.53335286e-02]","[-0.08730447  0.03625391  0.37674895  0.00583323  0.00995417  0.16569836
 -0.02562417 -0.03239695 -0.21569312 -0.27661127  0.05259624  0.270201
  0.34401527  0.22607255 -0.06370676 -0.3051894   0.9827378  -0.14093186
 -0.19275041  0.09246595 -0.11920618 -0.3389816   0.2066947   0.0950529
 -0.08629947  0.25158343  0.4222849   0.16080882  0.22374864 -0.27839068
 -0.0305021  -0.09386468 -0.0942326   0.5391114  -0.14060938 -0.02028437
  0.11220764 -0.39327186 -0.28832102 -0.21057338 -0.37747243 -0.21825035
 -0.05069477  0.3247847   0.12393511 -0.12337157  0.5777652  -0.24033938
 -0.2007851  -0.47801206 -0.29961187  0.03910192  0.10660715 -0.11091428
  0.4236451  -0.05920518  0.4493789  -0.06183098  0.1241736  -0.24141015
  0.31702176 -0.21634631  0.14442682 -0.04325059  0.1886861  -0.04764166
 -0.18667307 -0.22810344  0.14746192 -0.02703353  0.4668105   0.17573799
  0.01095961 -0.16929081 -0.35396335  0.17570432  0.05572679  0.16201814
  0.06403375 -0.5004676   0.47722805  0.17897978  0.20776473  0.24214503
 -0.06704532 -0.27509096  0.07138383 -0.34247777  0.02620172  0.24365121
 -0.18438418  0.04250783 -0.58230895  0.12646925  0.13888536 -0.61229205
 -0.27134418  0.05521487 -0.06730407  0.02307987]"
